Time FPS FVS FVT FDS SHD SB PIN WHB WHT BFS BFF BG BML BMS ZL BD MA SG BC ZG PL PS ZM ZS PB BB BO DL DR DC DIN RelFPS RelFVS RelFVT RelFDS RelSHD RelSB RelPIN RelWHB RelWHT RelBFS RelBFF RelBG RelBML RelBMS RelZL RelBD RelMA RelSG RelBC RelZG RelPL RelPS RelZM RelZS RelPB RelBB RelBO RelDL RelDR RelDC RelDIN PelDemRatio PiscivPlankRatio DivCount InfEpiRatio BSSslope HabitCover
2.940000e+02 1146.642534 1031635.429179 5304.216528 42950.180469 129010.621229 89.236241 529.706038 1286.006105 743.456073 1204.761314 12005.175304 2068.279575 2559.030586 19346.711270 984200.150477 96253.500591 244502.303713 2441.576848 1236906.337341 4279234.839439 4911533.611287 57538093.430655 747101.651651 43993449.654430 22744501.809367 2351005.553381 2076887.778717 12385555.085317 42717359.315188 0.000000 4329189641.305747 0.855675 2.110718 0.899389 0.892475 0.845689 1.055335 0.987975 0.941480 0.983166 0.984586 0.981118 0.845146 1.045679 0.988189 1.088096 0.926450 0.999092 0.997684 0.992113 1.142190 1.615247 1.017159 1.140320 1.173598 60.708385 1.131434 0.999513 1.192123 1.027898 1.000000 2.039880 0.000052 0.000000 22.600000 1876465687.102889 10.004397 0.060795
2.950000e+02 1147.376379 1031655.978058 5305.062516 42954.536701 128991.654862 89.227297 529.713239 1286.006327 743.556304 1204.693517 12004.412703 2067.143157 2559.400768 19345.916141 984093.460647 96229.597072 244501.617520 2441.555361 1236873.003626 4279305.282145 4910738.056664 57523052.962166 747120.791350 43997223.845140 22739542.327377 2352093.540205 2076884.466809 12391789.562485 42721270.657719 0.000000 4329230095.403160 0.856223 2.110760 0.899533 0.892565 0.845565 1.055229 0.987988 0.941480 0.983299 0.984531 0.981056 0.844682 1.045830 0.988148 1.087978 0.926220 0.999090 0.997676 0.992086 1.142209 1.614985 1.016893 1.140350 1.173699 60.695148 1.131957 0.999512 1.192723 1.027992 1.000000 2.039899 0.000052 0.000000 22.600000 1876435279.068501 9.951733 0.060795
2.960000e+02 1148.109859 1031676.525151 5305.908302 42958.887853 128972.751039 89.218365 529.720438 1286.006501 743.656522 1204.625648 12003.649955 2066.006685 2559.770985 19345.120770 983986.952270 96205.706127 244500.931708 2441.533854 1236839.668510 4279375.699900 4909942.800604 57507759.000009 747139.935015 44000993.751717 22734581.191373 2353181.589277 2076881.155958 12398023.545860 42725182.066601 0.000000 4329270741.608696 0.856770 2.110802 0.899676 0.892656 0.845441 1.055124 0.988002 0.941480 0.983431 0.984475 0.980993 0.844218 1.045981 0.988107 1.087860 0.925990 0.999087 0.997667 0.992059 1.142228 1.614724 1.016623 1.140379 1.173800 60.681906 1.132481 0.999510 1.193323 1.028086 1.000000 2.039918 0.000052 0.000000 22.600000 1876404877.924846 9.899091 0.060795
2.970000e+02 1148.842968 1031697.069982 5306.753884 42963.233716 128953.909660 89.209444 529.727637 1286.006625 743.756727 1204.557706 12002.887059 2064.870167 2560.141236 19344.325158 983880.625118 96181.827907 244500.246274 2441.512327 1236806.332555 4279446.095240 4909148.018080 57492734.675850 747159.082943 44004759.414632 22729618.677075 2354269.697534 2076877.845214 12404257.039815 42729093.541157 0.000000 4329311137.338317 0.857317 2.110844 0.899819 0.892746 0.845317 1.055018 0.988015 0.941480 0.983564 0.984420 0.980931 0.843753 1.046132 0.988067 1.087743 0.925760 0.999084 0.997658 0.992033 1.142246 1.614463 1.016357 1.140408 1.173900 60.668660 1.133005 0.999508 1.193923 1.028180 1.000000 2.039937 0.000052 0.000000 22.600000 1876374483.626318 9.846473 0.060795
2.980000e+02 1149.575712 1031717.612084 5307.599262 42967.574744 128935.130625 89.200533 529.734835 1286.006699 743.856918 1204.489692 12002.124015 2063.733610 2560.511522 19343.529304 983774.478717 96157.962195 244499.561219 2441.490780 1236772.995014 4279516.468165 4908353.528539 57477445.289045 747178.235073 44008520.828153 22724654.513903 2355357.864707 2076874.535836 12410490.048524 42733005.079729 0.000000 4329351739.055550 0.857864 2.110886 0.899963 0.892836 0.845194 1.054913 0.988029 0.941480 0.983696 0.984364 0.980869 0.843289 1.046284 0.988026 1.087625 0.925531 0.999081 0.997649 0.992006 1.142265 1.614201 1.016087 1.140437 1.174000 60.655410 1.133528 0.999507 1.194523 1.028274 1.000000 2.039956 0.000052 0.000000 22.600000 1876344096.078830 9.793877 0.060795
2.990000e+02 1150.308127 1031738.202936 5308.444386 42971.921349 128916.573799 89.191682 529.742047 1286.006724 743.957135 1204.421800 12001.364664 2062.596698 2560.879380 19342.738005 983668.482399 96134.152855 244498.882408 2441.469390 1236739.717520 4279586.694211 4907559.529928 57462471.145305 747197.593973 44012234.748527 22719683.012634 2356444.464566 2076871.232770 12416725.352223 42736916.601110 0.000000 4329392111.802219 0.858411 2.110929 0.900106 0.892926 0.845073 1.054808 0.988042 0.941480 0.983829 0.984309 0.980807 0.842824 1.046434 0.987986 1.087508 0.925301 0.999078 0.997640 0.991979 1.142284 1.613940 1.015822 1.140467 1.174099 60.642140 1.134051 0.999505 1.195123 1.028368 1.000000 2.039975 0.000052 0.000000 21.600000 1876313719.184355 9.741302 0.060795
3.000000e+02 1151.040177 1031758.789560 5309.289308 42976.262996 128898.078848 89.182841 529.749259 1286.006724 744.057338 1204.353837 12000.605164 2061.459758 2561.247271 19341.946467 983562.665750 96110.355981 244498.203974 2441.447981 1236706.438486 4279656.897995 4906765.816980 57447207.657782 747216.956909 44015944.439403 22714710.024773 2357531.154485 2076867.930983 12422960.127394 42740828.179671 0.000000 4329432714.084605 0.858957 2.110971 0.900249 0.893017 0.844951 1.054704 0.988055 0.941480 0.983961 0.984253 0.980744 0.842360 1.046584 0.987945 1.087391 0.925072 0.999076 0.997632 0.991952 1.142303 1.613679 1.015552 1.140496 1.174198 60.628867 1.134574 0.999504 1.195723 1.028462 1.000000 2.039994 0.000052 0.000000 21.600000 1876283360.687237 9.688751 0.060794
3.010000e+02 1151.771856 1031779.371518 5310.134043 42980.599470 128879.645673 89.174010 505.767529 1286.006724 744.157528 1204.285801 11999.845516 2060.322798 2561.615195 19341.154690 983457.028295 96086.571731 244497.525916 2441.426552 1236673.158496 4279727.079550 4905972.591533 57432243.370090 747236.323921 44019649.914678 22709735.837103 2358617.930760 2076864.629488 12429194.378880 42744739.814901 0.000000 4329473037.020663 0.859503 2.111013 0.900393 0.893107 0.844830 1.054599 0.943326 0.941480 0.984094 0.984198 0.980682 0.841895 1.046735 0.987905 1.087274 0.924843 0.999073 0.997623 0.991926 1.142321 1.613418 1.015288 1.140526 1.174297 60.615590 1.135097 0.999502 1.196323 1.028557 1.000000 2.040013 0.000049 0.000000 21.600000 1876253009.057086 9.636226 0.060794
3.020000e+02 1152.503170 1031799.948379 5310.978576 42984.931086 128861.274176 89.165191 505.774891 1286.006724 744.257704 1204.217692 11999.085721 2059.185824 2561.983153 19340.362674 983351.570121 96062.799998 244496.848235 2441.405103 1236639.877191 4279797.244442 4905179.642993 57416979.176221 747255.695508 44023351.223673 22704760.203407 2359704.791736 2076861.328885 12435428.111347 42748651.505575 0.000000 4329513602.972702 0.860049 2.111055 0.900536 0.893197 0.844710 1.054495 0.943340 0.941480 0.984226 0.984142 0.980620 0.841431 1.046885 0.987864 1.087158 0.924615 0.999070 0.997614 0.991899 1.142340 1.613157 1.015018 1.140556 1.174396 60.602309 1.135620 0.999500 1.196923 1.028651 1.000000 2.040032 0.000049 0.000000 21.600000 1876222664.144022 9.583728 0.060794
3.030000e+02 1153.234115 1031820.519720 5311.822906 42989.257471 128842.964256 89.156381 505.782252 1286.006724 744.357868 1204.149512 11998.325778 2058.048844 2562.351143 19339.570419 983246.290761 96039.040795 244496.170931 2441.383634 1236606.594642 4279867.392703 4904387.170281 57402000.520977 747275.071733 44027048.385295 22699783.539130 2360791.734916 2076858.029069 12441661.329431 42752563.250782 0.000000 4329553904.705561 0.860594 2.111097 0.900679 0.893287 0.844590 1.054391 0.943354 0.941480 0.984359 0.984086 0.980558 0.840966 1.047035 0.987824 1.087041 0.924386 0.999067 0.997605 0.991872 1.142359 1.612897 1.014753 1.140585 1.174495 60.589026 1.136143 0.999499 1.197523 1.028745 1.000000 2.040051 0.000049 0.000000 21.600000 1876192326.038680 9.531256 0.060794
3.040000e+02 1153.964694 1031841.085123 5312.667034 42993.578791 128824.715815 89.147583 505.789611 1286.006724 744.458018 1204.081259 11997.565688 2056.911865 2562.719167 19338.777924 983141.189192 96015.294116 244495.494004 2441.362145 1236573.310855 4279937.518769 4903595.025081 57386804.397074 747294.451940 44030741.328097 22694805.329048 2361878.757963 2076854.730021 12447894.037679 42756475.049570 0.000000 4329594367.397844 0.861139 2.111139 0.900822 0.893376 0.844470 1.054287 0.943367 0.941480 0.984491 0.984030 0.980496 0.840501 1.047186 0.987784 1.086925 0.924157 0.999065 0.997597 0.991846 1.142378 1.612636 1.014485 1.140615 1.174593 60.575738 1.136667 0.999497 1.198123 1.028839 1.000000 2.040070 0.000049 0.000000 21.600000 1876161994.727870 9.478810 0.060794
3.050000e+02 1154.694904 1031861.644177 5313.510959 42997.894934 128806.528756 89.138794 505.796969 1286.006724 744.558154 1204.012934 11996.805450 2055.774894 2563.087224 19337.985191 983036.264947 95991.559958 244494.817453 2441.340637 1236540.025833 4280007.622659 4902803.303572 57371808.200212 747313.836191 44034430.070765 22689826.015575 2362965.858608 2076851.431739 12454126.240548 42760386.900980 0.000000 4329634649.941059 0.861684 2.111181 0.900965 0.893466 0.844351 1.054183 0.943381 0.941480 0.984623 0.983975 0.980434 0.840037 1.047336 0.987743 1.086809 0.923929 0.999062 0.997588 0.991819 1.142396 1.612376 1.014219 1.140644 1.174692 60.562448 1.137190 0.999496 1.198723 1.028933 1.000000 2.040089 0.000049 0.000000 21.600000 1876131670.205334 9.426391 0.060793
3.060000e+02 1155.424521 1031882.164090 5314.354535 43002.199274 128788.303010 89.129856 505.804316 1286.006724 744.658197 1203.944659 11996.047534 2054.639621 2563.453778 19337.195217 982931.746486 95967.801275 244494.137117 2441.319015 1236506.688827 4280079.018960 4902011.920057 57356479.696846 747333.978035 44038179.422793 22684848.710453 2364054.386984 2076848.129004 12460355.546064 42764298.683581 0.000000 4329675336.578431 0.862229 2.111223 0.901108 0.893556 0.844232 1.054077 0.943395 0.941480 0.984756 0.983919 0.980372 0.839573 1.047486 0.987703 1.086694 0.923700 0.999059 0.997579 0.991792 1.142415 1.612116 1.013948 1.140675 1.174792 60.549163 1.137714 0.999494 1.199322 1.029027 1.000000 2.040108 0.000049 0.000000 21.600000 1876101346.414193 9.374015 0.060793
3.070000e+02 1156.153770 1031902.677210 5315.197910 43006.498500 128770.138622 89.120929 505.811662 1286.006724 744.758227 1203.876311 11995.289471 2053.504370 2563.820363 19336.405005 982827.404634 95944.055106 244493.457157 2441.297372 1236473.350509 4280150.392437 4901220.954973 57341382.529345 747354.123779 44041924.476838 22679868.091765 2365142.963019 2076844.827173 12466584.401092 42768210.527614 0.000000 4329715809.790089 0.862773 2.111265 0.901251 0.893645 0.844113 1.053971 0.943409 0.941480 0.984888 0.983863 0.980310 0.839109 1.047636 0.987662 1.086578 0.923472 0.999056 0.997570 0.991766 1.142434 1.611856 1.013682 1.140706 1.174891 60.535869 1.138238 0.999493 1.199922 1.029121 1.000000 2.040127 0.000049 0.000000 21.600000 1876071011.255411 9.321665 0.060793
3.080000e+02 1156.882654 1031923.183144 5316.041082 43010.792823 128752.035491 89.112012 505.819007 1286.006724 744.858244 1203.807891 11994.531260 2052.369149 2564.186982 19335.614556 982723.238915 95920.321390 244492.777571 2441.275711 1236440.010686 4280221.743108 4900430.341977 57326116.332690 747374.273364 44045665.220769 22674884.207009 2366231.585497 2076841.526571 12472812.808603 42772122.431705 0.000000 4329756390.171174 0.863317 2.111307 0.901394 0.893734 0.843994 1.053866 0.943422 0.941480 0.985020 0.983807 0.980248 0.838645 1.047786 0.987622 1.086463 0.923243 0.999054 0.997561 0.991739 1.142453 1.611596 1.013412 1.140737 1.174991 60.522566 1.138761 0.999491 1.200521 1.029215 1.000000 2.040147 0.000049 0.000000 21.600000 1876040682.857170 9.269341 0.060793
3.090000e+02 1157.611170 1031943.681502 5316.884053 43015.082138 128733.993520 89.103107 505.826350 1286.006724 744.958248 1203.739400 11993.772902 2051.233964 2564.553632 19334.823871 982619.248682 95896.600373 244492.098360 2441.254029 1236406.670257 4280293.069267 4899640.141036 57311034.124693 747394.426656 44049401.644388 22669897.633850 2367320.250908 2076838.225669 12479040.771641 42776034.395312 0.000000 4329796802.804483 0.863861 2.111349 0.901537 0.893823 0.843876 1.053761 0.943436 0.941480 0.985152 0.983751 0.980186 0.838181 1.047935 0.987582 1.086348 0.923015 0.999051 0.997552 0.991712 1.142473 1.611336 1.013145 1.140767 1.175091 60.509256 1.139285 0.999489 1.201121 1.029310 1.000000 2.040166 0.000049 0.000000 21.600000 1876010361.352512 9.217043 0.060793
3.100000e+02 1158.339320 1031964.171904 5317.726823 43019.366605 128716.012611 89.094212 505.833692 1286.006724 745.058238 1203.670836 11993.014396 2050.098825 2564.920315 19334.032948 982515.433460 95872.891806 244491.419524 2441.232328 1236373.328364 4280364.370924 4898850.298356 57295785.762261 747414.583592 44053133.735213 22664908.352663 2368408.959530 2076834.925926 12485268.293028 42779946.416561 0.000000 4329837319.495757 0.864404 2.111391 0.901680 0.893912 0.843758 1.053655 0.943450 0.941480 0.985285 0.983695 0.980124 0.837717 1.048085 0.987541 1.086233 0.922787 0.999048 0.997544 0.991685 1.142492 1.611076 1.012876 1.140798 1.175190 60.495939 1.139809 0.999488 1.201720 1.029404 1.000000 2.040185 0.000049 0.000000 21.600000 1875980046.478589 9.164772 0.060793
3.110000e+02 1159.067103 1031984.653974 5318.569391 43023.645854 128698.092662 89.085327 505.841033 1286.006724 745.158215 1203.602200 11992.255744 2048.963737 2565.287030 19333.241788 982411.792952 95849.195705 244490.741062 2441.210607 1236339.985080 4280435.649815 4898060.860716 57280707.996053 747434.744384 44056861.518785 22659916.879293 2369497.709693 2076831.627230 12491495.375644 42783858.494288 0.000000 4329877682.937371 0.864947 2.111433 0.901823 0.894001 0.843640 1.053550 0.943463 0.941480 0.985417 0.983639 0.980062 0.837254 1.048235 0.987501 1.086119 0.922559 0.999045 0.997535 0.991659 1.142511 1.610816 1.012609 1.140829 1.175290 60.482616 1.140333 0.999486 1.202320 1.029498 1.000000 2.040204 0.000049 0.000000 21.600000 1875949738.398235 9.112527 0.060792
3.120000e+02 1159.794521 1032005.127342 5319.411758 43027.920093 128680.233578 89.076454 505.848373 1286.006724 745.258179 1203.533493 11991.496945 2047.828708 2565.653778 19332.450392 982308.326691 95825.512193 244490.062976 2441.188866 1236306.640868 4280506.905953 4897271.788389 57265476.315530 747454.908972 44060584.984182 22654923.137087 2370586.498896 2076828.328782 12497722.022361 42787770.627640 0.000000 4329918140.199178 0.865490 2.111475 0.901966 0.894090 0.843523 1.053445 0.943477 0.941480 0.985549 0.983583 0.980000 0.836790 1.048385 0.987460 1.086004 0.922331 0.999042 0.997526 0.991632 1.142530 1.610557 1.012340 1.140860 1.175389 60.469287 1.140857 0.999485 1.202919 1.029592 1.000000 2.040223 0.000049 0.000000 21.600000 1875919437.145485 9.060309 0.060792
3.130000e+02 1160.521443 1032025.548458 5320.253821 43032.183669 128662.442691 89.067496 505.855702 1286.006724 745.358076 1203.464494 11990.733639 2046.692381 2566.023319 19331.653369 982205.154889 95801.841552 244489.385975 2441.167096 1236273.295347 4280578.888083 4896483.114529 57250316.002111 747475.470392 44064343.306934 22649926.653668 2371675.461021 2076825.031407 12503948.035063 42791682.776349 0.000000 4329958601.536455 0.866032 2.111517 0.902108 0.894179 0.843407 1.053340 0.943491 0.941480 0.985681 0.983526 0.979938 0.836325 1.048536 0.987420 1.085890 0.922103 0.999040 0.997517 0.991605 1.142549 1.610297 1.012072 1.140891 1.175490 60.455951 1.141381 0.999483 1.203518 1.029686 1.000000 2.040242 0.000049 0.000000 21.600000 1875889142.607041 9.008126 0.060792
3.140000e+02 1161.248000 1032045.960615 5321.095683 43036.442333 128644.712453 89.058549 505.863031 1286.006724 745.457960 1203.395424 11989.970188 2045.556132 2566.392893 19330.856108 982102.156554 95778.183347 244488.709351 2441.145306 1236239.948399 4280650.847089 4895694.814900 57235041.254189 747496.035515 44068097.250658 22644927.006568 2372764.455504 2076821.735129 12510173.618368 42795594.973951 0.000000 4329999117.029675 0.866574 2.111558 0.902251 0.894267 0.843290 1.053234 0.943504 0.941480 0.985813 0.983470 0.979875 0.835861 1.048687 0.987379 1.085776 0.921875 0.999037 0.997508 0.991578 1.142568 1.610038 1.011802 1.140922 1.175590 60.442606 1.141905 0.999481 1.204117 1.029780 1.000000 2.040261 0.000049 0.000000 21.600000 1875858854.912834 8.955969 0.060792
3.150000e+02 1161.974191 1032066.363457 5321.937344 43040.695838 128627.042764 89.049613 505.870358 1286.006724 745.557831 1203.326281 11989.206592 2044.419966 2566.762501 19330.058607 981999.331218 95754.537693 244488.033105 2441.123496 1236206.600450 4280722.782984 4894906.901805 57219907.448375 747516.604381 44071846.823021 22639924.801992 2373853.480174 2076818.439236 12516398.775205 42799507.219666 0.000000 4330039507.262655 0.867116 2.111600 0.902394 0.894355 0.843175 1.053128 0.943518 0.941480 0.985945 0.983413 0.979813 0.835397 1.048838 0.987338 1.085663 0.921648 0.999034 0.997499 0.991552 1.142587 1.609779 1.011534 1.140954 1.175690 60.429254 1.142430 0.999480 1.204717 1.029874 1.000000 2.040280 0.000049 0.000000 21.600000 1875828573.930036 8.903838 0.060792
3.160000e+02 1162.700017 1032086.756632 5322.778805 43044.944482 128609.433527 89.040687 505.877684 1286.006724 745.657689 1203.257067 11988.442849 2043.283892 2567.132142 19329.260868 981896.678722 95730.904468 244487.357237 2441.101667 1236173.251095 4280794.698861 4894119.354902 57204623.436974 747537.177258 44075592.046985 22634920.163381 2374942.534630 2076815.144408 12522623.508352 42803419.512098 0.000000 4330079986.513849 0.867658 2.111642 0.902537 0.894444 0.843059 1.053022 0.943532 0.941480 0.986077 0.983357 0.979751 0.834933 1.048989 0.987297 1.085549 0.921420 0.999031 0.997490 0.991525 1.142606 1.609520 1.011264 1.140985 1.175790 60.415896 1.142954 0.999478 1.205316 1.029969 1.000000 2.040299 0.000049 0.000000 21.600000 1875798299.667027 8.851734 0.060792
3.170000e+02 1163.425477 1032107.139793 5323.620066 43049.188261 128591.884646 89.031773 505.885008 1286.006724 745.757533 1203.187781 11987.678961 2042.147917 2567.501816 19328.462891 981794.198607 95707.283717 244486.681747 2441.079817 1236139.900522 4280866.594745 4893332.235448 57189557.007137 747557.754145 44079332.921574 22629913.357321 2376031.617229 2076811.850324 12528847.820576 42807331.850305 0.000000 4330120269.555593 0.868199 2.111683 0.902679 0.894532 0.842944 1.052917 0.943545 0.941480 0.986209 0.983300 0.979688 0.834468 1.049140 0.987257 1.085436 0.921193 0.999029 0.997481 0.991498 1.142626 1.609261 1.010998 1.141017 1.175889 60.402532 1.143478 0.999477 1.205915 1.030063 1.000000 2.040318 0.000049 0.000000 21.600000 1875768032.241415 8.799656 0.060791
3.180000e+02 1164.150573 1032127.512601 5324.461126 43053.427071 128574.396021 89.022869 505.892332 1286.006724 745.857364 1203.118423 11986.914928 2041.012048 2567.871524 19327.664675 981691.890106 95683.675477 244486.006634 2441.057948 1236106.548877 4280938.467559 4892545.439529 57174254.325455 747578.334698 44083069.409419 22624904.470053 2377120.726465 2076808.556739 12535071.714520 42811244.233311 0.000000 4330160730.076158 0.868741 2.111725 0.902822 0.894620 0.842829 1.052812 0.943559 0.941480 0.986342 0.983244 0.979626 0.834004 1.049291 0.987216 1.085323 0.920965 0.999026 0.997472 0.991471 1.142645 1.609002 1.010727 1.141048 1.175989 60.389163 1.144002 0.999475 1.206514 1.030157 1.000000 2.040337 0.000050 0.000000 21.600000 1875737771.513975 8.747604 0.060791
3.190000e+02 1164.875302 1032147.874720 5325.301987 43057.660883 128549.646250 89.013976 505.899654 1286.006724 745.957182 1203.048993 11986.150749 2039.876292 2568.241264 19326.866221 981589.752762 95660.079683 244485.331899 2441.036059 1236073.195958 4281010.317332 4891759.085375 57159200.810821 747598.918959 44086801.520670 22619893.970311 2378209.861589 2076805.264000 12541295.192729 42815156.659883 0.000000 4330200957.261042 0.869281 2.111767 0.902964 0.894708 0.842667 1.052707 0.943573 0.941480 0.986474 0.983187 0.979563 0.833540 1.049442 0.987175 1.085210 0.920738 0.999023 0.997463 0.991445 1.142664 1.608744 1.010461 1.141079 1.176089 60.375789 1.144526 0.999473 1.207113 1.030251 1.000000 2.040356 0.000050 0.000000 21.600000 1875707517.536849 8.695578 0.060791
3.200000e+02 1165.599538 1032168.136630 5326.142606 43061.895444 128525.002949 89.005012 505.906939 1286.006724 746.056901 1202.979830 11985.391820 2038.743812 2568.607801 19326.073940 981487.591848 95636.504151 244484.660468 2441.014263 1236039.856360 4281082.394570 4890973.060080 57143864.494571 747619.224248 44090578.514551 22614884.230614 2379298.789336 2076801.973600 12547518.569658 42819068.798528 0.000000 4330241408.496209 0.869822 2.111808 0.903107 0.894796 0.842506 1.052601 0.943586 0.941480 0.986605 0.983130 0.979501 0.833077 1.049592 0.987135 1.085097 0.920511 0.999020 0.997454 0.991418 1.142683 1.608485 1.010190 1.141110 1.176189 60.362417 1.145050 0.999472 1.207712 1.030345 1.000000 2.040375 0.000050 0.000000 21.600000 1875677265.909579 8.643588 0.060791
3.210000e+02 1166.323408 1032188.388151 5326.983025 43066.125944 128500.378322 88.996059 505.914222 1286.006724 746.156607 1202.910676 11984.633041 2037.613917 2568.974394 19325.281466 981385.601330 95612.941227 244483.989410 2440.992447 1236006.518273 4281154.448579 4890187.478783 57128799.761922 747639.533316 44094351.112843 22609873.033257 2380387.749089 2076798.683457 12553741.528912 42822980.983696 0.000000 4330281607.813498 0.870362 2.111850 0.903249 0.894884 0.842344 1.052495 0.943600 0.941480 0.986737 0.983074 0.979439 0.832616 1.049742 0.987094 1.084984 0.920285 0.999018 0.997445 0.991391 1.142702 1.608227 1.009924 1.141141 1.176290 60.349042 1.145574 0.999470 1.208311 1.030439 1.000000 2.040394 0.000050 0.000000 21.600000 1875647007.880171 8.591624 0.060791
3.220000e+02 1167.046915 1032208.628952 5327.823245 43070.352624 128475.772336 88.987117 505.921505 1286.006724 746.256299 1202.841529 11983.874414 2036.486601 2569.341042 19324.488799 981283.780756 95589.390817 244483.318724 2440.970612 1235973.181400 4281226.479363 4889402.214986 57113482.854966 747659.846107 44098119.306672 22604860.252220 2381476.740116 2076795.394069 12559964.072624 42826893.213835 0.000000 4330321997.565410 0.870902 2.111891 0.903392 0.894972 0.842183 1.052389 0.943613 0.941480 0.986869 0.983017 0.979377 0.832155 1.049892 0.987054 1.084872 0.920058 0.999015 0.997437 0.991364 1.142722 1.607969 1.009653 1.141172 1.176391 60.335662 1.146098 0.999469 1.208910 1.030533 1.000000 2.040413 0.000050 0.000000 21.600000 1875616756.497033 8.539686 0.060791
3.230000e+02 1167.770056 1032228.858708 5328.663265 43074.575139 128451.184958 88.978185 505.928786 1286.006724 746.355979 1202.772391 11983.115938 2035.361857 2569.707745 19323.695940 981182.129655 95565.852833 244482.648410 2440.948757 1235939.845444 4281298.486721 4888617.396555 57098428.171498 747680.162641 44101883.106270 22599846.291601 2382565.761724 2076792.105956 12566186.202911 42830805.487395 0.000000 4330362138.937326 0.871442 2.111933 0.903534 0.895059 0.842022 1.052283 0.943627 0.941480 0.987001 0.982961 0.979315 0.831696 1.050042 0.987013 1.084759 0.919831 0.999012 0.997428 0.991338 1.142741 1.607711 1.009387 1.141203 1.176491 60.322279 1.146622 0.999467 1.209509 1.030628 1.000000 2.040432 0.000050 0.000000 21.600000 1875586511.882471 8.487774 0.060790
3.240000e+02 1168.492835 1032249.077099 5329.503086 43078.793782 128426.616157 88.969265 505.936066 1286.006724 746.455644 1202.703262 11982.357613 2034.239678 2570.074505 19322.902888 981080.647581 95542.327457 244481.978467 2440.926882 1235906.511076 4281370.470652 4887832.891939 57083114.806925 747700.482861 44105642.502366 22594830.996774 2383654.811141 2076788.817960 12572407.921924 42834717.803586 0.000000 4330402483.250512 0.871981 2.111974 0.903677 0.895147 0.841861 1.052178 0.943641 0.941480 0.987133 0.982904 0.979253 0.831237 1.050191 0.986973 1.084647 0.919605 0.999009 0.997419 0.991311 1.142760 1.607453 1.009116 1.141234 1.176591 60.308892 1.147146 0.999466 1.210108 1.030722 1.000000 2.040451 0.000050 0.000000 21.600000 1875556274.062516 8.435889 0.060790
3.250000e+02 1169.215247 1032269.283808 5330.342708 43083.008441 128402.065900 88.960355 505.943344 1286.006724 746.555297 1202.634140 11981.599439 2033.120058 2570.441320 19322.109645 980979.334113 95518.814530 244481.308894 2440.904988 1235873.177758 4281442.431423 4887048.837818 57068078.500459 747720.806837 44109397.510495 22589814.747477 2384743.888243 2076785.531006 12578629.231656 42838630.160696 0.000000 4330442564.504325 0.872520 2.112015 0.903819 0.895235 0.841700 1.052072 0.943654 0.941480 0.987264 0.982848 0.979191 0.830779 1.050341 0.986932 1.084535 0.919379 0.999007 0.997410 0.991284 1.142779 1.607195 1.008850 1.141266 1.176691 60.295503 1.147671 0.999464 1.210706 1.030816 1.000000 2.040470 0.000050 0.000000 21.600000 1875526042.901622 8.384029 0.060790
3.260000e+02 1169.937298 1032289.478527 5331.182131 43087.219143 128377.534156 88.951456 505.950622 1286.006724 746.654937 1202.565028 11980.841416 2032.002991 2570.808191 19321.316211 980878.188809 95495.313979 244480.639690 2440.883074 1235839.845256 4281514.369037 4886265.090700 57052766.272409 747741.134509 44113148.122098 22584797.371169 2385832.992252 2076782.245489 12584850.134106 42842542.557262 0.000000 4330482866.566879 0.873059 2.112057 0.903961 0.895322 0.841539 1.051967 0.943668 0.941480 0.987396 0.982791 0.979129 0.830323 1.050491 0.986892 1.084423 0.919152 0.999004 0.997401 0.991257 1.142798 1.606937 1.008579 1.141297 1.176791 60.282111 1.148195 0.999462 1.211305 1.030910 1.000000 2.040489 0.000050 0.000000 21.600000 1875495818.561417 8.332196 0.060790
3.270000e+02 1170.658322 1032309.415328 5332.021019 43091.416561 128353.040748 88.942216 505.957788 1286.006724 746.754230 1202.495821 11980.081508 2030.887681 2571.176409 19320.520061 980777.596086 95471.830804 244479.971876 2440.861153 1235806.520793 4281588.220700 4885481.799036 57037524.593777 747762.239348 44116992.345126 22579777.308136 2386922.029862 2076778.960903 12591070.805549 42846454.961665 0.000000 4330523201.443864 0.873597 2.112097 0.904104 0.895409 0.841378 1.051858 0.943681 0.941480 0.987528 0.982735 0.979067 0.829867 1.050642 0.986851 1.084312 0.918926 0.999001 0.997392 0.991231 1.142818 1.606679 1.008310 1.141329 1.176894 60.268712 1.148719 0.999461 1.211904 1.031004 1.000000 2.040508 0.000050 0.000000 21.600000 1875465601.276924 8.280436 0.060790
3.280000e+02 1171.378986 1032329.342108 5332.859708 43095.609985 128328.565743 88.932989 505.964952 1286.006724 746.853509 1202.426622 11979.321752 2029.774913 2571.544684 19319.723718 980677.171097 95448.360155 244479.304432 2440.839213 1235773.197726 4281662.048180 4884698.844810 57022120.602205 747783.347598 44120832.019024 22574753.140321 2388011.091366 2076775.676766 12597291.069198 42850367.400826 0.000000 4330563645.245329 0.874135 2.112138 0.904246 0.895497 0.841218 1.051749 0.943694 0.941480 0.987659 0.982678 0.979005 0.829413 1.050792 0.986810 1.084201 0.918701 0.998998 0.997383 0.991204 1.142838 1.606422 1.008038 1.141361 1.176996 60.255302 1.149243 0.999459 1.212503 1.031098 1.000000 2.040527 0.000050 0.000000 21.600000 1875435391.650210 8.228703 0.060789
