Time Predator Cohort Stock Updated FPS FVS FVT FDS SHD SB PIN WHB WHT CEP BFS BFF BG BMD BML BMS ZL BD MA SG BC ZG PL PS ZM ZS PB BB BO DL DR DC
8.700000e+02 FPS 3 0 0 2.720779e-08 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 6.957266e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 7.505739e-05 9.301308e-01 2.813500e-03 5.363924e-02 1.027144e-03 0.000000e+00 0.000000e+00 5.193864e-03 1.630553e-04 0.000000e+00
8.700000e+02 FPS 4 0 0 9.227445e-06 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 6.957188e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 7.505690e-05 9.301223e-01 2.813466e-03 5.363879e-02 1.027127e-03 0.000000e+00 0.000000e+00 5.193781e-03 1.630520e-04 0.000000e+00
8.700000e+02 FPS 5 0 0 9.227445e-06 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 6.957188e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 7.505690e-05 9.301223e-01 2.813466e-03 5.363879e-02 1.027127e-03 0.000000e+00 0.000000e+00 5.193781e-03 1.630520e-04 0.000000e+00
8.700000e+02 FPS 6 0 0 2.766979e-05 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 6.588944e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 6.820056e-05 9.335832e-01 2.661760e-03 5.102398e-02 9.729298e-04 0.000000e+00 0.000000e+00 4.919637e-03 1.536352e-04 0.000000e+00
8.700000e+02 FPS 7 0 0 2.766979e-05 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 6.588945e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 6.820057e-05 9.335832e-01 2.661761e-03 5.102399e-02 9.729299e-04 0.000000e+00 0.000000e+00 4.919637e-03 1.536352e-04 0.000000e+00
8.700000e+02 FPS 8 0 0 2.604352e-05 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 6.190554e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 6.115398e-05 9.373762e-01 2.498343e-03 4.815753e-02 9.158156e-04 0.000000e+00 0.000000e+00 4.630548e-03 1.438503e-04 0.000000e+00
8.700000e+02 FPS 9 0 0 2.604352e-05 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 6.190554e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 6.115398e-05 9.373762e-01 2.498343e-03 4.815753e-02 9.158156e-04 0.000000e+00 0.000000e+00 4.630548e-03 1.438503e-04 0.000000e+00
8.700000e+02 FVS 0 0 2 3.664650e-02 0.000000e+00 0.000000e+00 3.153810e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.611077e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.526826e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 5.238064e-03 9.580136e-05 7.918627e-01 8.709451e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
8.700000e+02 FVS 1 0 2 3.663418e-02 0.000000e+00 0.000000e+00 3.144025e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.617161e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.530578e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 5.257341e-03 9.596970e-05 7.914705e-01 8.723052e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
8.700000e+02 FVS 2 0 2 3.295694e-03 0.000000e+00 0.000000e+00 1.446677e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 4.309854e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.083512e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.881665e-02 1.015055e-04 7.517698e-01 1.190858e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
8.700000e+02 FVS 3 0 2 3.584744e-03 0.000000e+00 0.000000e+00 1.848388e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.198290e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.691484e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.212532e-02 1.066255e-04 8.010701e-01 9.918147e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
8.700000e+02 FVS 4 0 2 3.574354e-03 2.916224e-03 0.000000e+00 2.145151e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.971126e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.598314e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.108950e-02 1.030674e-04 8.088511e-01 9.518166e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
8.700000e+02 FVS 5 0 2 3.559706e-03 2.928547e-03 0.000000e+00 2.231982e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.853544e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.539717e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.049790e-02 1.001602e-04 8.155897e-01 9.266754e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
8.700000e+02 FVS 6 0 2 3.557311e-03 2.936075e-03 0.000000e+00 2.271682e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.813175e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.520043e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.028750e-02 9.931924e-05 8.178431e-01 9.187554e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
8.700000e+02 FVS 7 0 2 3.551273e-03 2.935263e-03 0.000000e+00 2.282495e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.791985e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.507821e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.017677e-02 9.856130e-05 8.192500e-01 9.131589e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
8.700000e+02 FVS 8 0 2 3.550988e-03 2.936024e-03 0.000000e+00 2.286701e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.787828e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.505760e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.015481e-02 9.847215e-05 8.194859e-01 9.123307e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
8.700000e+02 FVS 9 0 2 3.550887e-03 2.936289e-03 0.000000e+00 2.288172e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.786377e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.505040e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.014714e-02 9.844106e-05 8.195683e-01 9.120415e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
8.700000e+02 FVT 0 0 2 8.821889e-01 9.277520e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.503590e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
8.700000e+02 FVT 1 0 2 8.816321e-01 9.337798e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.498996e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
8.700000e+02 FVT 2 0 2 8.816063e-01 9.336674e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.502699e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
8.700000e+02 FVT 3 0 2 8.816063e-01 9.336674e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.502700e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
8.700000e+02 FVT 4 0 2 8.666085e-01 8.442016e-02 8.658033e-07 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 4.897050e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
8.700000e+02 FVT 5 0 2 8.549572e-01 9.175691e-02 9.414886e-07 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 5.328500e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
8.700000e+02 FVT 6 0 2 8.549546e-01 9.175664e-02 3.891606e-06 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 5.328484e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
8.700000e+02 FVT 7 0 2 8.210117e-01 1.133475e-01 4.801754e-06 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 6.563596e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
8.700000e+02 FVT 8 0 2 8.210117e-01 1.133475e-01 4.801754e-06 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 6.563596e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
8.700000e+02 FVT 9 0 2 8.208624e-01 1.132993e-01 4.806618e-06 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 6.583355e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
8.700000e+02 FDS 0 0 2 4.908175e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.938827e-05 1.253722e-05 8.345915e-03 7.336541e-05 1.448778e-12 1.755644e-07 1.066423e-03 1.972551e-01 1.468946e-02 1.248921e-05 1.245232e-09 2.437851e-03 3.051275e-03 0.000000e+00 7.081197e-01 8.287825e-03 0.000000e+00 5.888924e-04 0.000000e+00 0.000000e+00 2.542754e-03 4.415109e-03 6.055141e-20
8.700000e+02 FDS 1 0 2 4.990292e-02 0.000000e+00 0.000000e+00 4.063602e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.975681e-05 1.217723e-05 8.106247e-03 7.138387e-05 1.407377e-12 1.705234e-07 1.035796e-03 1.978145e-01 1.426632e-02 1.213048e-05 1.209463e-09 2.367741e-03 3.055663e-03 0.000000e+00 7.033597e-01 8.320808e-03 0.000000e+00 5.920788e-04 0.000000e+00 0.000000e+00 2.556349e-03 4.442652e-03 6.096523e-20
8.700000e+02 FDS 2 0 2 5.027591e-02 0.000000e+00 0.000000e+00 4.079309e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.000981e-05 1.187062e-05 7.902131e-03 6.961155e-05 1.371981e-12 1.662298e-07 1.009714e-03 1.994688e-01 1.390683e-02 1.182502e-05 1.179007e-09 2.308100e-03 3.072823e-03 0.000000e+00 7.018048e-01 8.392844e-03 0.000000e+00 5.978379e-04 0.000000e+00 0.000000e+00 2.581148e-03 4.486274e-03 6.158465e-20
8.700000e+02 FDS 3 0 2 4.417423e-01 0.000000e+00 0.000000e+00 7.468843e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 6.246168e-03 7.210709e-05 4.114210e-02 2.116026e-04 5.952970e-12 2.369821e-05 4.380789e-03 3.387837e-01 6.033135e-03 5.130704e-04 5.115532e-08 1.401979e-02 2.521758e-02 0.000000e+00 0.000000e+00 1.027910e-02 0.000000e+00 3.091664e-03 0.000000e+00 0.000000e+00 1.344296e-02 2.011179e-02 3.107038e-19
8.700000e+02 FDS 4 0 2 4.432884e-01 0.000000e+00 0.000000e+00 7.515472e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 6.281339e-03 6.793583e-05 3.876212e-02 1.993360e-04 5.608544e-12 2.232732e-05 4.127371e-03 3.402187e-01 5.684170e-03 4.833907e-04 4.819613e-08 1.320882e-02 2.532648e-02 0.000000e+00 0.000000e+00 1.032159e-02 0.000000e+00 3.109672e-03 0.000000e+00 0.000000e+00 1.352114e-02 2.022249e-02 3.124905e-19
8.700000e+02 FDS 5 0 2 4.440107e-01 0.000000e+00 0.000000e+00 7.544388e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 6.296761e-03 6.583333e-05 3.756250e-02 1.931392e-04 5.434905e-12 2.163632e-05 3.999638e-03 3.409476e-01 5.508297e-03 4.684309e-04 4.670458e-08 1.280007e-02 2.538021e-02 0.000000e+00 0.000000e+00 1.034277e-02 0.000000e+00 3.118934e-03 0.000000e+00 0.000000e+00 1.356138e-02 2.027822e-02 3.133888e-19
8.700000e+02 FDS 6 0 2 4.295508e-01 0.000000e+00 0.000000e+00 1.054949e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 6.093462e-03 6.370657e-05 3.634904e-02 1.869020e-04 5.259335e-12 2.093736e-05 3.870429e-03 3.298739e-01 5.330348e-03 4.532982e-04 4.519578e-08 1.238656e-02 2.455975e-02 0.000000e+00 0.000000e+00 1.000663e-02 0.000000e+00 3.017809e-03 0.000000e+00 0.000000e+00 1.312170e-02 1.961975e-02 3.032305e-19
8.700000e+02 FDS 7 0 2 4.294433e-01 0.000000e+00 0.000000e+00 1.057764e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 6.095567e-03 6.369494e-05 3.634239e-02 1.868908e-04 5.258427e-12 2.093353e-05 3.869720e-03 3.297316e-01 5.329338e-03 4.532150e-04 4.518749e-08 1.238426e-02 2.455200e-02 0.000000e+00 0.000000e+00 1.000288e-02 0.000000e+00 3.016720e-03 0.000000e+00 0.000000e+00 1.311692e-02 1.961405e-02 3.031527e-19
8.700000e+02 FDS 8 0 2 4.294793e-01 0.000000e+00 0.000000e+00 1.056823e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 6.094866e-03 6.369883e-05 3.634462e-02 1.868946e-04 5.258731e-12 2.093481e-05 3.869957e-03 3.297792e-01 5.329676e-03 4.532428e-04 4.519026e-08 1.238503e-02 2.455459e-02 0.000000e+00 0.000000e+00 1.000413e-02 0.000000e+00 3.017084e-03 0.000000e+00 0.000000e+00 1.311852e-02 1.961596e-02 3.031787e-19
8.700000e+02 FDS 9 0 2 4.181752e-01 0.000000e+00 0.000000e+00 1.290979e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 5.931004e-03 6.203037e-05 3.539266e-02 1.819702e-04 5.120923e-12 2.038647e-05 3.768594e-03 3.212022e-01 5.190122e-03 4.413715e-04 4.400665e-08 1.206068e-02 2.391538e-02 0.000000e+00 0.000000e+00 9.743007e-03 0.000000e+00 2.938480e-03 0.000000e+00 0.000000e+00 1.277682e-02 1.910224e-02 2.952397e-19
8.700000e+02 SHD 0 0 0 0.000000e+00 0.000000e+00 0.000000e+00 3.585895e-04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.346516e-03 1.082171e-01 3.041206e-01 4.064910e-01 3.011291e-12 1.858153e-03 2.964444e-03 0.000000e+00 4.976769e-02 0.000000e+00 0.000000e+00 1.248759e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
8.700000e+02 SHD 1 0 0 0.000000e+00 0.000000e+00 0.000000e+00 3.716018e-04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.343039e-03 1.080971e-01 3.039917e-01 4.068370e-01 3.009600e-12 1.855052e-03 2.960828e-03 0.000000e+00 4.973994e-02 0.000000e+00 0.000000e+00 1.248037e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
8.700000e+02 SHD 2 0 0 0.000000e+00 0.000000e+00 0.000000e+00 3.773229e-04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.341518e-03 1.080443e-01 3.039350e-01 4.069893e-01 3.008856e-12 1.853689e-03 2.959238e-03 0.000000e+00 4.972772e-02 0.000000e+00 0.000000e+00 1.247719e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
8.700000e+02 SHD 3 0 0 0.000000e+00 0.000000e+00 0.000000e+00 3.990258e-04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.431365e-03 1.152661e-01 3.241985e-01 4.339775e-01 3.209551e-12 1.977844e-03 3.157120e-03 0.000000e+00 5.304482e-02 0.000000e+00 0.000000e+00 6.654771e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
8.700000e+02 SHD 4 0 0 0.000000e+00 0.000000e+00 0.000000e+00 3.928032e-04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.433224e-03 1.153254e-01 3.242639e-01 4.338219e-01 3.210405e-12 1.979369e-03 3.158902e-03 0.000000e+00 5.305872e-02 0.000000e+00 0.000000e+00 6.656580e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
8.700000e+02 SHD 5 0 0 0.000000e+00 0.000000e+00 0.000000e+00 3.984174e-04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.431782e-03 1.152717e-01 3.242022e-01 4.339659e-01 3.209619e-12 1.978003e-03 3.157290e-03 0.000000e+00 5.304576e-02 0.000000e+00 0.000000e+00 6.654900e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
8.700000e+02 SHD 6 0 0 0.000000e+00 0.000000e+00 0.000000e+00 3.983395e-04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.431847e-03 1.152723e-01 3.242026e-01 4.339645e-01 3.209627e-12 1.978024e-03 3.157311e-03 0.000000e+00 5.304586e-02 0.000000e+00 0.000000e+00 6.654914e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
8.700000e+02 SHD 7 0 0 0.000000e+00 0.000000e+00 0.000000e+00 3.982973e-04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.431882e-03 1.152727e-01 3.242028e-01 4.339638e-01 3.209632e-12 1.978036e-03 3.157323e-03 0.000000e+00 5.304591e-02 0.000000e+00 0.000000e+00 6.654922e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
8.700000e+02 SHD 8 0 0 0.000000e+00 0.000000e+00 0.000000e+00 3.982750e-04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.431901e-03 1.152729e-01 3.242029e-01 4.339635e-01 3.209634e-12 1.978042e-03 3.157329e-03 0.000000e+00 5.304594e-02 0.000000e+00 0.000000e+00 6.654926e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
8.700000e+02 SHD 9 0 0 0.000000e+00 0.000000e+00 0.000000e+00 3.982634e-04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.431910e-03 1.152730e-01 3.242029e-01 4.339633e-01 3.209635e-12 1.978045e-03 3.157332e-03 0.000000e+00 5.304596e-02 0.000000e+00 0.000000e+00 6.654928e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
8.700000e+02 SB 0 0 2 1.423278e-01 5.838416e-01 0.000000e+00 7.400953e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.031795e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.973680e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 3.489066e-03 0.000000e+00 0.000000e+00 1.654683e-02 2.870779e-02 1.844508e-17
8.700000e+02 SB 1 0 2 1.422581e-01 5.833019e-01 0.000000e+00 7.395844e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.041312e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.978851e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 3.493118e-03 0.000000e+00 0.000000e+00 1.656906e-02 2.868368e-02 1.847657e-17
8.700000e+02 SB 2 0 2 1.617484e-01 5.002505e-01 0.000000e+00 8.395607e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.553330e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.208664e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 5.938089e-03 0.000000e+00 0.000000e+00 2.814517e-02 4.912249e-02 3.113715e-17
